subj,clip,child_age_mo,vetting_lab,RA,all_media,Crit0,CHI1,CHI2,CHI3,CHI4,CHI5,50%T,CA1,CA2,CA3,CA4,CA5,A1,A2,A3,A4,A5,Crit1,Crit2,Crit3,Crit4,Pass1Tally,Pass2Tally,Pass3Tally,Pass4Tally,StopRule,clip_rank,corp,CHsum,CAsum,Asum,subj_numclips_Pass0_Pass2,ranking_crit,round
0256,0256_14_17_31085.0_31385.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,10,8,2,9,PROCEED,14,BER,5,5,5,23,standard,1
0256,0256_15_17_5285.0_5585.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,11,9,3,10,PROCEED,15,BER,5,5,5,23,standard,2
0256,0256_19_17_17285.0_17585.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,14,12,4,14,PROCEED,19,BER,5,5,5,23,standard,3
0256,0256_22_17_42485.0_42785.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,17,14,5,17,PROCEED,22,BER,5,5,5,23,standard,1
0256,0256_25_17_41885.0_42185.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,20,17,6,18,PROCEED,25,BER,5,5,5,23,standard,2
0256,0256_26_17_43085.0_43385.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,21,18,7,19,PROCEED,26,BER,5,5,5,23,standard,3
0256,0256_33_17_44885.0_45185.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,23,21,8,25,PROCEED,33,BER,5,5,5,23,standard,1
0256,0256_8_17_44285.0_44585.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,5,4,1,6,PROCEED,8,BER,5,4,5,23,standard,2
0256,0256_32_17_33485.0_33785.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,22,20,7,24,PROCEED,32,BER,5,4,5,23,standard,3
0256,0256_7_17_2885.0_3185.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,4,3,1,5,PROCEED,7,BER,5,3,5,23,standard,1
0256,0256_17_17_11885.0_12185.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,12,10,3,12,PROCEED,17,BER,5,3,5,23,standard,2
0256,0256_21_17_40685.0_40985.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,16,13,4,16,PROCEED,21,BER,5,2,5,23,standard,3
0256,0256_9_17_20285.0_20585.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,0,PASS,PASS,FAIL,FAIL,6,5,1,6,PROCEED,9,BER,5,2,4,23,standard,1
0256,0256_6_17_8285.0_8585.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,0,0,PASS,PASS,FAIL,FAIL,3,2,1,4,PROCEED,6,BER,5,1,3,23,standard,2
0256,0256_3_17_17885.0_18185.0_2min.wav,17,SOD,JB,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,1,1,0,2,PROCEED,3,BER,5,0,5,23,standard,3
0270,0270_1_11_26285.0_26585.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,1,1,1,1,PROCEED,1,ROW,5,5,5,29,standard,1
0270,0270_2_11_3485.0_3785.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,2,2,2,2,PROCEED,2,ROW,5,5,5,29,standard,2
0270,0270_4_11_2285.0_2585.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,4,4,3,4,PROCEED,4,ROW,5,5,5,29,standard,3
0270,0270_5_11_4685.0_4985.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,5,5,4,5,PROCEED,5,ROW,5,5,5,29,standard,1
0270,0270_6_11_25685.0_25985.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,6,6,5,6,PROCEED,6,ROW,5,5,5,29,standard,2
0270,0270_11_11_32285.0_32585.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,11,10,6,9,PROCEED,11,ROW,5,5,5,29,standard,3
0270,0270_14_11_43685.0_43985.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,14,12,7,11,PROCEED,14,ROW,5,5,5,29,standard,1
0270,0270_15_11_0485.0_0785.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,15,13,8,12,PROCEED,15,ROW,5,5,5,29,standard,2
0270,0270_16_11_24485.0_24785.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,16,14,9,13,PROCEED,16,ROW,5,5,5,29,standard,3
0270,0270_17_11_40085.0_40385.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,17,15,10,14,PROCEED,17,ROW,5,5,5,29,standard,1
0270,0270_18_11_33485.0_33785.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,18,16,11,15,PROCEED,18,ROW,5,5,5,29,standard,2
0270,0270_19_11_31085.0_31385.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,19,17,12,16,PROCEED,19,ROW,5,5,5,29,standard,3
0270,0270_21_11_39485.0_39785.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,21,19,13,17,PROCEED,21,ROW,5,5,5,29,standard,1
0270,0270_22_11_37085.0_37385.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,22,20,14,18,PROCEED,22,ROW,5,5,5,29,standard,2
0270,0270_23_11_0000.0_0300.0_2min.wav,11,SOD,SM,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,23,21,15,19,PROCEED,23,ROW,5,5,5,29,standard,3
0459,0459_29_9_37085.0_37385.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,15,24,0,21,PROCEED,29,BER,5,4,5,30,standard,1
0459,0459_12_9_31085.0_31385.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,7,11,0,8,PROCEED,12,BER,5,3,5,30,standard,2
0459,0459_14_9_25685.0_25985.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,9,13,0,9,PROCEED,14,BER,5,3,5,30,standard,3
0459,0459_5_9_16085.0_16385.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,0,0,Y,1,1,1,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,2,4,0,3,PROCEED,5,BER,3,3,5,30,standard,1
0459,0459_11_9_39485.0_39785.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,6,10,0,7,PROCEED,11,BER,5,2,5,30,standard,2
0459,0459_27_9_35285.0_35585.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,14,22,0,19,PROCEED,27,BER,5,2,5,30,standard,3
0459,0459_31_9_33485.0_33785.0_2min.wav,9,SOD,RC,N,PASS,1,1,0,0,0,Y,1,1,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,15,26,0,23,PROCEED,31,BER,2,2,5,30,standard,1
0459,0459_9_9_0485.0_0785.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,4,8,0,5,PROCEED,9,BER,5,1,5,30,standard,2
0459,0459_19_9_2285.0_2585.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,11,16,0,13,PROCEED,19,BER,5,1,5,30,standard,3
0459,0459_20_9_0000.0_0300.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,12,17,0,14,PROCEED,20,BER,5,1,5,30,standard,1
0459,0459_33_9_6485.0_6785.0_2min.wav,9,SOD,RC,N,PASS,1,1,1,1,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,15,28,0,25,PROCEED,33,BER,4,1,5,30,standard,2
0459,0459_21_9_35885.0_36185.0_2min.wav,9,SOD,RC,N,PASS,1,1,0,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,12,18,0,15,PROCEED,21,BER,2,1,5,30,standard,3
0459,0459_30_9_19685.0_19985.0_2min.wav,9,SOD,RC,N,PASS,1,1,0,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,15,25,0,22,PROCEED,30,BER,2,1,5,30,standard,1
0459,0459_22_9_37685.0_37985.0_2min.wav,9,SOD,RC,N,PASS,1,1,0,0,0,Y,1,0,0,0,0,1,0,0,0,0,FAIL,PASS,FAIL,FAIL,12,19,0,15,PROCEED,22,BER,2,1,1,30,standard,2
0459,0459_28_9_2885.0_3185.0_2min.wav,9,SOD,RC,N,PASS,1,0,0,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,14,23,0,20,PROCEED,28,BER,1,1,5,30,standard,3
0602,0602_1_3_26285.0_26585.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,1,1,1,1,PROCEED,1,WAR,5,5,5,29,standard,1
0602,0602_6_3_22085.0_22385.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,6,6,2,3,PROCEED,6,WAR,5,5,5,29,standard,2
0602,0602_7_3_25685.0_25985.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,7,7,3,4,PROCEED,7,WAR,5,5,5,29,standard,3
0602,0602_13_3_10685.0_10985.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,11,11,4,7,PROCEED,13,WAR,5,5,5,29,standard,1
0602,0602_15_3_2285.0_2585.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,12,12,5,8,PROCEED,15,WAR,5,5,5,29,standard,2
0602,0602_4_3_11285.0_11585.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,4,4,1,2,PROCEED,4,WAR,5,4,5,29,standard,3
0602,0602_18_3_14285.0_14585.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,0,Y,1,1,1,1,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,13,15,5,9,PROCEED,18,WAR,4,4,5,29,standard,1
0602,0602_22_3_1685.0_1985.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,0,Y,1,1,1,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,14,17,5,13,PROCEED,22,WAR,4,3,5,29,standard,2
0602,0602_3_3_18485.0_18785.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,0,0,0,PASS,PASS,FAIL,FAIL,3,3,1,1,PROCEED,3,WAR,5,2,2,29,standard,3
0602,0602_45_3_38885.0_39185.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,0,0,Y,1,1,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,15,28,5,24,PROCEED,45,WAR,3,2,5,29,standard,1
0602,0602_12_3_25085.0_25385.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,10,10,3,6,PROCEED,12,WAR,5,1,5,29,standard,2
0602,0602_20_3_7085.0_7385.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,14,16,5,11,PROCEED,20,WAR,5,1,5,29,standard,3
0602,0602_9_3_17885.0_18185.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,0,PASS,PASS,FAIL,FAIL,9,9,3,4,PROCEED,9,WAR,5,1,4,29,standard,1
0602,0602_8_3_15485.0_15785.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,0,0,PASS,PASS,FAIL,FAIL,8,8,3,4,PROCEED,8,WAR,5,1,3,29,standard,2
0602,0602_28_3_23885.0_24185.0_2min.wav,3,SOD,TS,N,PASS,1,1,1,0,0,Y,1,0,0,0,0,1,1,1,1,0,FAIL,PASS,FAIL,FAIL,15,20,5,15,PROCEED,28,WAR,3,1,4,29,standard,3
0851,0851_9_19_8285.0_8585.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,7,8,1,7,PROCEED,9,ROW,5,5,5,42,standard,1
0851,0851_12_19_5885.0_6185.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,10,11,2,8,PROCEED,12,ROW,5,5,5,42,standard,2
0851,0851_15_19_28085.0_28385.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,13,14,3,10,PROCEED,15,ROW,5,5,5,42,standard,3
0851,0851_18_19_25685.0_25985.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,15,16,4,13,PROCEED,18,ROW,5,5,5,42,standard,1
0851,0851_24_19_29285.0_29585.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,19,21,5,16,PROCEED,24,ROW,5,5,5,42,standard,2
0851,0851_25_19_21485.0_21785.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,20,22,6,17,PROCEED,25,ROW,5,5,5,42,standard,3
0851,0851_30_19_3485.0_3785.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,24,27,7,22,PROCEED,30,ROW,5,5,5,42,standard,1
0851,0851_37_19_38285.0_38585.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,29,32,8,26,PROCEED,37,ROW,5,5,5,42,standard,2
0851,0851_42_19_19685.0_19985.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,32,36,9,29,PROCEED,42,ROW,5,5,5,42,standard,3
0851,0851_44_19_37685.0_37985.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,34,38,10,30,PROCEED,44,ROW,5,5,5,42,standard,1
0851,0851_5_19_26285.0_26585.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,3,4,0,4,PROCEED,5,ROW,5,4,5,42,standard,2
0851,0851_8_19_37085.0_37385.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,6,7,0,6,PROCEED,8,ROW,5,4,5,42,standard,3
0851,0851_23_19_5285.0_5585.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,18,20,4,15,PROCEED,23,ROW,5,4,5,42,standard,1
0851,0851_27_19_9485.0_9785.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,21,24,6,19,PROCEED,27,ROW,5,4,5,42,standard,2
0851,0851_3_19_26885.0_27185.0_2min.wav,19,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,2,2,0,2,PROCEED,3,ROW,5,3,5,42,standard,3
0873,0873_3_8_2885.0_3185.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,2,3,1,2,PROCEED,3,ROS,5,5,5,19,standard,1
0873,0873_7_8_5885.0_6185.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,6,7,2,5,PROCEED,7,ROS,5,5,5,19,standard,2
0873,0873_8_8_1085.0_1385.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,7,8,3,6,PROCEED,8,ROS,5,5,5,19,standard,3
0873,0873_11_8_0485.0_0785.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,10,11,4,9,PROCEED,11,ROS,5,5,5,19,standard,1
0873,0873_13_8_5285.0_5585.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,12,13,5,10,PROCEED,13,ROS,5,5,5,19,standard,2
0873,0873_14_8_7685.0_7985.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,0,Y,1,1,1,1,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,12,14,5,11,PROCEED,14,ROS,4,4,5,19,standard,3
0873,0873_15_8_0000.0_0300.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,13,15,5,12,PROCEED,15,ROS,5,3,5,19,standard,1
0873,0873_19_8_14285.0_14585.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,14,17,5,16,PROCEED,19,ROS,5,3,5,19,standard,2
0873,0873_20_8_13685.0_13985.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,15,18,5,17,PROCEED,20,ROS,5,3,5,19,standard,3
0873,0873_2_8_7085.0_7385.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,0,Y,1,1,1,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,1,2,0,1,PROCEED,2,ROS,4,3,5,19,standard,1
0873,0873_6_8_4085.0_4385.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,5,6,1,4,PROCEED,6,ROS,5,2,5,19,standard,2
0873,0873_9_8_8885.0_9185.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,8,9,3,7,PROCEED,9,ROS,5,2,5,19,standard,3
0873,0873_1_8_1685.0_1985.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,0,0,0,PASS,PASS,FAIL,FAIL,1,1,0,0,PROCEED,1,ROS,5,2,2,19,standard,1
0873,0873_4_8_6485.0_6785.0_2min.wav,8,SOD,RC,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,3,4,1,3,PROCEED,4,ROS,5,1,5,19,standard,2
0873,0873_21_8_13085.0_13385.0_2min.wav,8,SOD,RC,N,PASS,1,0,0,0,0,Y,1,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,15,19,5,18,PROCEED,21,ROS,1,1,5,19,standard,3
0990,0990_6_8_43085.0_43385.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,1,2,3,5,PROCEED,6,BER,5,5,5,12,exception,1
0990,0990_18_8_4085.0_4385.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,5,4,11,17,PROCEED,18,BER,5,5,5,12,exception,2
0990,0990_20_8_24485.0_24785.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,6,5,13,19,PROCEED,20,BER,5,5,5,12,exception,3
0990,0990_34_8_10085.0_10385.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,10,8,22,32,PROCEED,34,BER,5,5,5,12,exception,1
0990,0990_42_8_1685.0_1985.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,11,10,25,40,PROCEED,42,BER,5,5,5,12,exception,2
0990,0990_28_8_38285.0_38585.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,Y,1,1,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,8,6,18,26,PROCEED,28,BER,5,2,5,12,exception,3
0990,0990_47_8_35285.0_35585.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,13,12,27,44,PROCEED,47,BER,5,1,5,12,exception,1
0990,0990_46_8_19085.0_19385.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,Y,1,0,0,0,0,1,0,0,0,0,PASS,PASS,FAIL,FAIL,12,11,27,43,PROCEED,46,BER,5,1,1,12,exception,2
0990,0990_33_8_36485.0_36785.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,Y,0,0,0,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,9,7,21,31,PROCEED,33,BER,5,0,5,12,exception,3
0990,0990_1_8_6485.0_6785.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,0,0,Y,0,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,0,1,0,1,PROCEED,1,BER,3,0,5,12,exception,1
0990,0990_8_8_4685.0_4985.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,0,0,Y,0,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,1,3,3,7,PROCEED,8,BER,3,0,5,12,exception,2
0990,0990_35_8_40085.0_40385.0_2min.wav,8,SOD,CD,N,PASS,1,1,0,0,0,Y,0,0,0,0,0,1,1,1,1,1,FAIL,PASS,FAIL,PASS,10,9,22,33,PROCEED,35,BER,2,0,5,12,exception,3
0990,0990_9_8_2285.0_2585.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,N,1,1,1,1,1,1,1,1,1,1,PASS,FAIL,PASS,PASS,2,3,4,8,PROCEED,9,BER,5,5,5,12,exception,1
0990,0990_11_8_18485.0_18785.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,N,1,1,1,1,1,1,1,1,1,1,PASS,FAIL,PASS,PASS,3,3,5,10,PROCEED,11,BER,5,5,5,12,exception,2
0990,0990_15_8_12485.0_12785.0_2min.wav,8,SOD,CD,N,PASS,1,1,1,1,1,N,1,1,1,1,1,1,1,1,1,1,PASS,FAIL,PASS,PASS,4,3,9,14,PROCEED,15,BER,5,5,5,12,exception,3
1092,1092_1_14_10685.0_10985.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,1,1,1,1,PROCEED,1,ROS,5,5,5,21,standard,1
1092,1092_2_14_2285.0_2585.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,2,2,2,2,PROCEED,2,ROS,5,5,5,21,standard,2
1092,1092_11_14_11885.0_12185.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,9,11,3,9,PROCEED,11,ROS,5,5,5,21,standard,3
1092,1092_15_14_5285.0_5585.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,1,1,1,1,1,1,1,PASS,PASS,PASS,PASS,13,15,4,11,PROCEED,15,ROS,5,5,5,21,standard,1
1092,1092_5_14_2885.0_3185.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,4,5,2,5,PROCEED,5,ROS,5,3,5,21,standard,2
1092,1092_6_14_4085.0_4385.0_2min.wav,14,SOD,KC,N,PASS,1,1,1,1,1,Y,1,1,1,0,0,1,1,1,1,1,PASS,PASS,FAIL,PASS,5,6,2,6,PROCEED,6,ROS,5,3,5,21,standard,3
